age,balance,day,campaign,job,month,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
57,209,14,4,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,1949,14,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,334,14,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,276,14,2,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
59,1021,14,2,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,2916,14,2,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38,2813,14,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,213,14,2,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34,2929,14,2,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
39,102,14,2,9,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
45,586,14,2,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,68,14,2,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
57,1315,14,2,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
40,591,14,6,9,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
47,232,14,4,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
44,882,14,4,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
30,-305,14,6,9,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
46,1516,14,4,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
61,1115,14,4,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
59,46,14,2,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
50,697,14,4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,896,14,2,4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
31,2344,14,6,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
57,372,14,4,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
56,1119,14,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
58,3,14,2,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,663,14,2,9,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
33,637,14,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,1512,14,4,4,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
45,0,14,2,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38,-498,14,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
40,282,14,4,9,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
45,0,14,2,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43,2616,14,5,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
46,2118,14,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
33,3255,14,4,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
60,759,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,36,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,5,14,5,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,2349,14,5,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,0,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,626,14,2,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
60,491,14,4,3,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
49,0,14,4,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,1533,14,4,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
46,0,14,4,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,311,14,2,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
34,401,14,4,3,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,1384,14,2,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
48,300,14,4,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
44,0,14,2,9,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
38,167,14,2,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,-1,14,6,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
59,-134,14,4,5,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
47,584,14,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
34,3031,14,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,8,14,4,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
36,2195,14,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
47,-150,14,4,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
44,0,14,2,9,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,3387,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,114,14,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
47,310,14,6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
44,347,14,2,4,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
42,0,14,4,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,688,14,2,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,104,14,2,9,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
39,2985,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,588,14,4,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
34,124,14,2,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
30,409,14,4,4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
30,188,14,2,7,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,1464,14,2,6,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
59,385,14,2,5,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
51,-892,14,2,4,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
35,-547,14,2,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
51,71,14,2,4,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
36,465,14,1,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,567,14,3,7,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
34,1262,14,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
58,584,14,3,6,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
34,0,14,3,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,0,14,3,9,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
34,883,14,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
58,2705,14,1,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
60,15,14,1,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,0,14,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
58,-397,14,1,5,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
42,327,14,1,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,-83,14,3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
57,1969,14,3,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,-393,14,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
37,448,14,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,97,14,4,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,2307,14,3,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,303,14,3,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,547,14,6,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,147,14,3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34,454,14,3,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,401,14,3,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,3,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,456,18,6,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
35,51,18,5,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
49,687,18,6,2,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,112,18,5,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,47,18,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,869,18,6,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,44,18,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
57,2774,18,6,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
47,682,18,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
32,0,18,4,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
35,-1041,18,4,9,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
37,984,18,4,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
49,271,18,4,6,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
54,10,18,4,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
60,7,18,5,5,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
59,574,18,6,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
59,0,18,4,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,1271,18,3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,4,18,4,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
58,519,18,4,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
40,193,18,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,419,18,4,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,913,18,4,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
60,262,18,4,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,434,18,6,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,1353,18,5,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
46,5,18,3,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
57,490,18,5,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
51,193,18,5,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,1406,18,4,4,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
46,0,18,4,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
50,569,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
34,96,18,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,110,18,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
39,1914,18,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34,176,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,1901,18,4,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,127,18,3,7,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
54,3398,18,4,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
49,1157,18,4,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,1283,18,5,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
57,50,18,3,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,512,18,4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,297,18,4,7,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,3396,18,6,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,3335,18,6,10,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,0,18,3,10,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,324,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,0,18,6,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,1225,18,3,6,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,987,18,4,7,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,6,18,3,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
55,0,18,4,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
52,52,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
47,1979,18,6,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,1635,18,6,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,927,18,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,1117,18,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,-217,18,4,4,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
30,1077,18,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42,624,18,5,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,1535,18,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,211,18,3,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,2242,18,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,3324,18,4,4,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
48,288,18,3,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
23,489,18,4,2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
56,3206,18,3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,796,18,4,9,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
54,473,18,6,9,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
34,0,18,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,219,18,2,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
49,1101,18,3,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,0,18,2,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,804,18,2,9,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
42,1018,18,2,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,3,18,2,6,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
41,335,18,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
49,1798,18,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
60,0,18,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
48,199,18,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
33,389,18,2,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
40,2935,18,2,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
55,1097,18,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
54,0,18,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,813,18,2,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
31,350,18,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,0,18,3,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,1629,18,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,134,18,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,602,18,6,9,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
37,129,18,2,6,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,79,18,6,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
42,1064,18,2,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,1211,18,2,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
47,236,18,4,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
39,429,18,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43,1253,18,3,4,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
56,985,18,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
44,1764,18,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,82,18,4,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,2870,18,4,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,0,18,4,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
35,0,18,3,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,41,18,2,4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
51,-55,18,6,4,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
52,1134,18,4,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
40,42,18,6,4,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
45,376,18,2,9,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
49,1350,18,2,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,431,18,2,9,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
46,3115,18,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,0,18,6,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,473,18,4,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
45,47,18,4,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
33,199,18,4,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,598,18,6,2,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34,757,18,4,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
45,-374,18,5,9,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
46,250,18,6,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,2977,18,5,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
56,324,18,5,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
50,-35,18,5,4,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
58,1241,18,2,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
35,771,18,5,4,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
33,576,18,3,6,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
30,0,18,3,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43,171,18,2,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,0,18,5,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,2603,18,5,9,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
30,2832,18,6,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,0,18,4,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,1840,18,3,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
33,173,18,5,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
52,-644,18,3,7,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
41,2851,18,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,20,18,5,9,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
38,173,18,4,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,2074,18,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
32,1966,18,3,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
43,0,18,5,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,2653,18,4,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
40,169,18,4,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
33,-5,18,4,4,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
60,808,18,3,7,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,150,18,5,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
56,0,18,3,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,453,18,4,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
55,549,18,5,10,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
58,2180,18,4,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,955,18,3,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,1482,19,3,11,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,481,19,6,4,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
49,0,19,6,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
